transaction_date,symbol,trade_type,number_shares,price,cash_after_trade,headline,pred_impact,impact_score
2016-04-05,KR,0,1,31.07,8914.889999999927,"[""Top 10 Most Overbought Stocks Via Benzinga Pro's Radar Tool For Thur., June 06, 2019""]",3,0
2016-04-05,JD,0,1,23.91,8890.979999999927,['FDA Safety Communication Says Certain Medtronic MiniMed Insulin Pumps Have Potential Cybersecurity Risks'],3,0
2016-04-05,MDT,0,1,59.74,8831.239999999927,[],3,0
2016-04-05,SLB,0,1,55.01,8776.229999999927,[],3,0
2016-04-05,XLU,0,1,36.53,8739.699999999926,[],3,0
2016-04-06,SLB,0,1,55.76,8683.939999999926,[],3,0
2016-04-06,JD,0,1,24.26,8659.679999999926,"['Stocks That Hit 52-Week Highs On Monday'
 'Deutsche Bank Maintains Buy on Medtronic, Raises Price Target to $111'
 '10 Biggest Price Target Changes For Monday'
 'Shares of several healthcare companies are trading higher as optimism increased for a resolution to the US-China trade war.']",3,0
2016-04-06,KR,0,1,31.5,8628.179999999926,"['8 Stocks To Watch For August 20, 2019'
 'A Peek Into The Markets: US Stock Futures Flat Ahead Of Retail Earnings'
 ""The Daily Biotech Pulse: FDA Likes Nabriva's Antibiotic, Snubs Sarepta's DMD Drug; Moderna Gets Fast Track Designation For Zika Vaccine""
 'Medtronic shares are trading higher after the company reported better-than-expected Q1 EPS and sales results. The company also raised FY20 EPS guidance above analyst estimates.'
 'Earnings Scheduled For August 20, 2019'
 'Medtronic Q1 Adj. EPS $1.26 Beats $1.18 Estimate, Sales $7.5B Beat $7.4B Estimate'
 'Medtronic Raises FY20 Adj. EPS Guidance From $5.44-$5.50 To $5.54-$5.60 vs $5.48 Est.'
 ""32 Stocks Moving in Tuesday's Pre-Market Session""
 'Medtronic Reports Q1 Earnings Beat, Raises Guidance'
 ""22 Healthcare Stocks Moving In Tuesday's Pre-Market Session""
 ""44 Stocks Moving In Tuesday's Mid-Day Session""]",3,0
2016-04-06,MDT,0,1,59.54,8568.639999999925,"['Najarian Brothers See Unusual Options Activity In Medtronic, Snap And More'
 ""Home Depot, Shopify And More 'Fast Money Halftime Report' Picks From August 21""
 'Medtronic Analysts Applaud Q1 Beat-And-Raise'
 '10 Biggest Price Target Changes For Wednesday'
 'Stifel Nicolaus Maintains Hold on Medtronic, Raises Price Target to $112'
 'Wells Fargo Maintains Outperform on Medtronic, Raises Price Target to $120'
 'Deutsche Bank Maintains Buy on Medtronic, Raises Price Target to $118'
 'BMO Capital Reiterates Outperform on Medtronic, Raises Price Target to $118'
 'Barclays Maintains Overweight on Medtronic, Raises Price Target to $117'
 'Morgan Stanley Maintains Equal-Weight on Medtronic, Raises Price Target to $111'
 'The Daily Biotech Pulse: Ra Pharma Earns Milestone, Aimmune Doses Patient In Egg Allergy Trial, Cara In-Licenses Platform'
 'UBS Maintains Buy on Medtronic, Raises Price Target to $122'
 'Raymond James Maintains Outperform on Medtronic, Raises Price Target to $118']",3,0
2016-04-06,GILD,0,1,67.9,8500.739999999925,[],3,0
2016-04-06,AVGO,0,1,11.89,8488.849999999926,['Medtronic Raises Quarterly Dividend From $0.50 T0 $0.54/Share'],3,0
2016-04-06,XLU,0,1,35.87,8452.979999999925,[],3,0
2016-04-07,JD,0,1,24.32,8428.659999999925,[],3,0
2016-04-07,XLU,0,1,35.82,8392.839999999926,['Shares of several healthcare companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.'],3,0
2016-04-07,AVGO,0,1,12.1,8380.739999999925,[],3,0
2016-04-07,GILD,0,1,69.13,8311.609999999926,[],3,0
2016-04-07,SLB,0,1,55.39,8256.219999999927,[],3,0
2016-04-07,KR,0,1,32.03,8224.189999999926,[],3,0
2016-04-07,MDT,0,1,61.18,8163.009999999926,['Shares of several healthcare companies are trading higher after President Trump discussed transparency around pricing & processing in the healthcare industry'],3,0
2016-04-08,SLB,0,1,56.1,8106.909999999925,['Stocks That Hit 52-Week Highs On Monday'],3,0
2016-04-08,XLU,0,1,35.97,8070.939999999925,"['The Daily Biotech Pulse: Therapix To Reverse Merge With CBD Company, Crispr Gene Editing Therapy Readout'
 'Medtronic Q2 Adj. EPS $1.31 Beats $1.28 Estimate, Sales $7.706B Beat $7.66B Estimate'
 'Medtronic Reports Q2 Earnings Beat, Raises Guidance'
 'Medtronic Expects Cardiac & Vascular Group To Grow 2.5% To 3% In 2020, Up From Prior Forecast Of 2.5%'
 ""Medtronic To Focus On 'Getting More Aggressive' With Tuck-In M&A And Capital Allocation To The Highest Growth Segments""
 'Medtronic Raises FY20 Adj. EPS Guidance From $5.54-$5.60 To $5.57-$5.63 vs $5.56 Est.']",3,0
2016-04-08,GILD,0,1,68.41,8002.529999999925,"[""UPDATE: Raymond James On Medtronic Notes 'There seemed to be a modest slippage in the pipeline, but we believe this dynamic actually creates a better set-up for growth entering F21. Revenue growth should accelerate in F4Q and in F21'""
 ""UPDATE: Raymond James Maintains Outperform On Medtronic, Raises Target To $121 Notes 'We came away from F2Q incrementally confident in our Outperform thesis. We believe estimates are beatable and the multiple has room to expand'""
 'Raymond James Maintains Outperform on Medtronic, Raises Price Target to $121'
 'Oppenheimer Maintains Outperform on Medtronic, Raises Price Target to $123'
 'RBC Capital Maintains Outperform on Medtronic, Raises Price Target to $122'
 'Deutsche Bank Maintains Buy on Medtronic, Raises Price Target to $123']",3,0
2016-04-08,MDT,0,1,60.49,7942.039999999925,[],3,0
2016-04-08,JD,0,1,24.45,7917.589999999926,"['Cramer Advises His Viewers On GW Pharma, Enphase And More']",3,0
2016-04-08,AVGO,0,1,12.01,7905.579999999925,[],3,0
2016-04-08,KR,0,1,31.48,7874.099999999926,"['Stocks That Hit 52-Week Highs On Tuesday'
 'Morgan Stanley Maintains Equal-Weight on Medtronic, Raises Price Target to $123'
 'Medtronic Acquires Klue, Terms Not Disclosed'
 'The Daily Biotech Pulse: Roche Gets US Antitrust Clearance For Spark Purchase, An Orphan Drug Designation For Prevail, Dynavax Names CEO']",3,0
2016-04-11,JD,0,1,24.5,7849.599999999926,"['Medtronic Announces FDA Clearance Of Stealth Autoguide System For Cranial Procedures'
 'The Daily Biotech Pulse: Positive Adcom Verdict For Merck, Homology Medicine Slips On Mixed Gene Therapy Efficacy Data'
 'A Peek Into The Markets: US Stock Futures Edge Higher; General Mills Earnings Top Views']",3,0
2016-04-11,XLU,0,1,36.05,7813.549999999926,[],3,0
2016-04-11,AVGO,0,1,12.1,7801.449999999925,"['Stocks That Hit 52-Week Highs On Friday'
 'JP Morgan Maintains Overweight on Medtronic, Raises Price Target to $128']",3,0
2016-04-11,GILD,0,1,68.56,7732.889999999925,[],3,0
2016-04-11,KR,0,1,31.32,7701.569999999925,[],3,0
2016-04-11,MDT,0,1,60.43,7641.139999999925,['Credit Suisse Raises Price Target On Occidental Petroleum On Good Market Position'],3,0
2016-04-11,SLB,0,1,56.8,7584.339999999925,['Jefferies Warns Investors Against Yield Hunting In Oil Services'],3,0
2016-04-12,JD,0,1,24.67,7559.669999999925,['What Steven Cohen Is Doing With His Personal Wealth'],3,0
2016-04-12,AVGO,0,1,11.99,7547.679999999925,['9 Stocks Institutional Investors Bought En Masse Last Quarter'],3,0
2016-04-12,GILD,0,1,68.26,7479.419999999925,['Top 4 Small-Cap Stocks In The Independent Oil & Gas Industry With The Highest EPS'],3,0
2016-04-12,SLB,0,1,56.66,7422.759999999925,[],3,0
2016-04-12,KR,0,1,30.66,7392.099999999925,[],3,0
2016-04-12,XLU,0,1,35.91,7356.189999999925,[],3,0
2016-04-12,MDT,0,1,59.98,7296.2099999999255,[],3,0
2016-04-13,KR,0,1,30.82,7265.389999999926,[],3,0
2016-04-13,XLU,0,1,36.25,7229.139999999926,['This Week In Options: Markets Still Trading Sentiment'],3,0
2016-04-13,JD,0,1,26.12,7203.019999999926,"['Occidental Petroleum Reports Succession Plan: Vicki Hollub Named Senior VP, Pres - Oxy Oil and Gas'
 'Occidental Petroleum Raises Annual Dividend from $2.88 to $3/Share']",3,0
2016-04-13,SLB,0,1,58.04,7144.979999999926,"['Earnings Scheduled For May 6, 2015'
 'Occidental Reports Q1 EPS $0.04, Inline'
 'Occidental Petroleum Posts In-Line Q1 Earnings, But Revenue Misses Estimates']",3,0
2016-04-13,MDT,0,1,60.93,7084.049999999926,"[""Benzinga's Top Initiations""
 'JP Morgan Initiates Coverage on Occidental Petroleum at Overweight, Announces $85.00 PT'
 'JP Morgan Initiates Occidental Petroleum With Overweight']",3,0
2016-04-13,GILD,0,1,69.57,7014.479999999926,"['How Healthy Is Oil Production Outside Of OPEC?'
 'Deutsche Bank Upgrades Occidental Petroleum to Buy']",3,0
2016-04-13,AVGO,0,1,12.02,7002.4599999999255,[],3,0
2016-04-14,MDT,0,1,61.33,6941.1299999999255,[],3,0
2016-04-14,SLB,0,1,59.17,6881.9599999999255,['15 Billion-Dollar Companies With Negative Net Earnings'],3,0
2016-04-14,JD,0,1,26.76,6855.199999999925,['Jim Cramer And Bob Lang Apply Technical Analysis On Oil Stocks'],3,0
2016-04-14,XLU,0,1,35.84,6819.359999999925,[],3,0
2016-04-14,GILD,0,1,68.98,6750.3799999999255,['Flirting With FRAK: An ETF For Believers In The Oil Rally'],3,0
2016-04-14,AVGO,0,1,12.09,6738.289999999925,[],3,0
2016-04-14,KR,0,1,30.9,6707.389999999926,[],3,0
2016-04-15,SLB,0,1,58.94,6648.449999999926,[],3,0
2016-04-15,XLU,0,1,35.96,6612.489999999926,"[""New Strategy For E&Ps: 'Growth Be Damned'""
 ""BMO Capital Names Its 'defensive quality' Choices""]",3,0
2016-04-15,JD,0,1,27.12,6585.369999999926,['Earlier Wolfe Upgraded Occidental Petroleum to Outperform'],3,0
2016-04-15,AVGO,0,1,12.15,6573.219999999927,"['Stephanie Link Likes PPG Industries, Occidental Petroleum And Lear']",3,0
2016-04-15,GILD,0,1,70.06,6503.159999999926,['The Massive Energy M&A Cycle Could Be Arriving Soon'],3,0
2016-04-15,KR,0,1,30.63,6472.529999999926,['These ETFs Should Like The Apache Takeover Rumor'],3,0
2016-04-15,MDT,0,1,61.15,6411.379999999926,"[""Iraq's South Oil Co. to Acquire Occidental Petroleum Stake in Zubair Oilfield -Reuters""]",3,0
2016-04-18,MDT,0,1,60.99,6350.389999999927,"[""Benzinga's M&A Chatter for Tuesday December 22, 2015""
 'Hearing Uncomnfirmed Market Chatter of Potential Exxon Mobil Bid for Occidental Petroleum'
 'Barclays Comments On North American Oil & Gas E&Ps, Says High Levered Balance Sheets Underperform Strong Balance Sheets'
 'Option Alert: OXY Thu 12/24 67.0 Calls (Wkly) Sweep: 830 @ ASK $0.76: 1531 traded vs 159 OI: $66.92 Ref']",3,0
2016-04-18,KR,0,1,30.17,6320.219999999927,[],3,0
2016-04-18,AVGO,0,1,11.94,6308.279999999927,['Fast Money Traders Give Their Crude Oil Trades'],3,0
2016-04-18,GILD,0,1,69.81,6238.469999999927,['Fast Money Traders Reveal Their Stock Picks On A Down Day'],3,0
2016-04-18,SLB,0,1,57.09,6181.379999999926,[],3,0
2016-04-18,JD,0,1,26.98,6154.399999999927,['Citi Dishes 6 E&P M&A Candidates'],3,0
2016-04-18,XLU,0,1,36.06,6118.3399999999265,"['Occidental Petroleum CEO Says Crude Downturn Has 3-Year Lifespan, Industry Is Halfway Through Current Cycle']",3,0
2016-04-19,JD,0,1,26.91,6091.429999999927,"['IBM, Micron, Gilead: Fast Money Picks For March 31']",3,0
2016-04-19,SLB,0,1,59.58,6031.849999999927,"['Cramer Gives His Opinion On U.S. Steel Corporation And Murphy Oil'
 'Jim Cramer Recommends Buying This $5 Stock, A Hot Retailer And More']",3,0
2016-04-19,XLU,0,1,36.26,5995.5899999999265,"[""Benzinga's Top Downgrades""
 'The Market In 5 Minutes: Monday, May 9, 2016'
 'Occidental Petroleum Now Looks Fairly Valued; JPMorgan Lifts To $80'
 'JP Morgan Downgrades Occidental Petroleum to Neutral, Raises PT to $80.00']",3,0
2016-04-19,AVGO,0,1,12.02,5983.569999999926,"['Citigroup Energy & Utilities Conference Takeaways'
 'OXY Shares Spiking, Traders Passing Around Comments About Co Meeting With XOM']",3,0
2016-04-19,GILD,0,1,70.94,5912.629999999926,"['Occidental Says has No Knowledge of Apache Takeover Rumor -Bloomberg'
 'Apache Shares Spiking, Traders Passing Around Comments Prior Takeover News Were False'
 'Apache Shares Skyrocket Above $60, Traders Passing Comments About A Takeover By Occidental']",3,0
2016-04-19,MDT,0,1,61.61,5851.019999999927,"[""Oil Investors Are Flocking To North Dakota Looking For A 'Bargain'""]",3,0
2016-04-19,KR,0,1,30.31,5820.709999999926,"['The Market In 5 Minutes: Microsoft-LinkedIn, And Some Major iPhone News'
 ""Benzinga's Top Downgrades""
 'Morgan Stanley Downgrades Occidental Petroleum to Equal-weight']",3,0
2016-04-20,KR,0,1,29.98,5790.729999999927,['Argus Provides Investors With Their Picks For 2H2016'],3,0
2016-04-20,XLU,0,1,36.31,5754.419999999926,['Jim Cramer Shares His Thoughts On ConocoPhillips And Caterpillar'],3,0
2016-04-20,JD,0,1,25.95,5728.469999999927,"[""Delaware Should Drive Anadarko's Upside Over Time; Credit Suisse Raises Target To $68""]",3,0
2016-04-20,MDT,0,1,61.9,5666.569999999927,"['JP Morgan Downgrades Occidental Petroleum to Underweight'
 ""Benzinga's Top Downgrades""]",3,0
2016-04-20,SLB,0,1,60.46,5606.109999999927,['John Stumpf And 15 Major CEO Departures In 2016'],3,0
2016-04-20,AVGO,0,1,11.64,5594.469999999927,['Can You Guess This Chart?'],3,0
2016-04-20,GILD,0,1,70.65,5523.819999999927,['Watch These 7 Huge Call Purchases In Thursday Trade'],3,0
2016-04-21,KR,0,1,30.45,5493.369999999927,['Goldman Sachs Upgrades Occidental Petroleum to Neutral'],3,0
2016-04-21,GILD,0,1,71.04,5422.329999999927,"['7 Biggest Price Target Changes For Monday'
 ""Benzinga's Top Upgrades, Downgrades For February 13, 2017""
 'Mizuho Downgrades Occidental Petroleum To Neutral, Lowers Price Target To $70']",3,0
2016-04-21,AVGO,0,1,11.75,5410.579999999927,[],3,0
2016-04-21,MDT,0,1,62.18,5348.399999999927,[],3,0
2016-04-21,SLB,0,1,61.78,5286.619999999927,"[""Wall Street's M&A Chatter From February 15""]",3,0
2016-04-21,XLU,0,1,35.24,5251.379999999927,"['Credit Suisse Upgrades Occidental Petroleum To Outperform'
 ""Benzinga's Top Upgrades, Downgrades For March 14, 2017""]",3,0
2016-04-21,JD,0,1,26.09,5225.289999999927,"['The Market In 5 Minutes'
 'Bank of America Upgrades Occidental Petroleum To Buy']",3,0
2016-04-22,GILD,0,1,72.22,5153.069999999927,[],3,0
2016-04-22,AVGO,0,1,11.56,5141.509999999927,[],3,0
2016-04-22,JD,0,1,25.95,5115.559999999927,"['JP Morgan Upgrades Occidental Petroleum to Neutral'
 ""Benzinga's Top Upgrades, Downgrades For May 10, 2017""
 'The Market In 5 Minutes']",3,0
2016-04-22,XLU,0,1,34.73,5080.829999999927,['Why Is Occidental Petroleum (OXY) Up 4.3% Since the Last Earnings Report?'],3,0
2016-04-22,MDT,0,1,62.24,5018.589999999927,"['Top Stock Reports for United Technologies, Abbott, Delta Air & Others']",3,0
2016-04-22,KR,0,1,29.97,4988.619999999927,"[""Benzinga's Top Upgrades, Downgrades For July 21, 2017""
 'Citigroup Downgrades Occidental Petroleum Corporation Common Stock to Sell']",3,0
2016-04-22,SLB,0,1,59.37,4929.249999999927,"['Deluge Of Oil Earnings Coming On Aug 2: WMB, OXY, MRO & CXO']",3,0
2016-04-25,SLB,0,1,60.78,4868.4699999999275,"['Occidental Petroleum Reports Q2 Core EPS $0.15 vs $0.10 Est.'
 'Earnings Scheduled For August 2, 2017']",3,0
2016-04-25,XLU,0,1,34.8,4833.669999999927,[],3,0
2016-04-25,JD,0,1,25.49,4808.1799999999275,['Najarian Brothers See Unusual Options Activity In Occidental Petroleum And Qorvo'],3,0
2016-04-25,GILD,0,1,72.42,4735.7599999999275,"['Goldman Sachs Upgrades Occidental Petroleum to Buy, Adds To Conviction Buy List'
 ""Benzinga's Top Upgrades, Downgrades For November 17, 2017""]",3,0
2016-04-25,AVGO,0,1,11.55,4724.209999999927,[],3,0
2016-04-25,MDT,0,1,62.34,4661.869999999927,['Occidental Petroleum Shares Up 0.9% Following Citi Upgrade From Sell To Neutral'],3,0
2016-04-25,KR,0,1,29.22,4632.649999999927,[],3,0
2016-04-26,GILD,0,1,72.55,4560.099999999927,[],3,0
2016-04-26,AVGO,0,1,11.64,4548.459999999926,[],3,0
2016-04-26,MDT,0,1,62.95,4485.509999999927,[],3,0
2016-04-26,KR,0,1,30.28,4455.229999999927,"['Deutsche Bank Upgrades Occidental Petroleum to Buy'
 ""Benzinga's Top Upgrades, Downgrades For March 23, 2018""]",3,0
2016-04-26,JD,0,1,24.89,4430.3399999999265,[],3,-2
2016-04-26,XLU,0,1,35.03,4395.309999999927,['Shell Sells Stakes In Mukhaizna Field To Indian Oil'],3,0
2016-04-26,SLB,0,1,60.45,4334.859999999927,"['PiperJaffray Upgrades Occidental Petroleum to Overweight'
 ""Benzinga's Top Upgrades, Downgrades For April 16, 2018""
 ""Investors Underappreciate Occidental Petroleum's Competitive Advantage, Analyst Says In Upgrade""]",3,0
2016-04-27,MDT,0,1,62.49,4272.369999999927,[],3,0
2016-04-27,KR,0,1,30.07,4242.299999999927,[],3,0
2016-04-27,AVGO,0,1,11.31,4230.989999999927,[],3,0
2016-04-27,GILD,0,1,72.03,4158.959999999927,"['Mizuho Initiates Coverage On Occidental Petroleum with Buy Rating, Announces $102 Price Target'
 ""Benzinga's Top Upgrades, Downgrades For June 8, 2018""]",3,0
2016-04-27,JD,0,1,22.78,4136.1799999999275,"['Jefferies Upgrades Occidental Petroleum to Buy, Raises Price Target to $98'
 'A Peek Into The Markets: US Stock Futures Mostly Flat; Crude Oil Down Over 1%'
 ""Benzinga's Top Upgrades, Downgrades For June 11, 2018""
 '10 Biggest Price Target Changes For Monday']",3,0
2016-04-27,XLU,0,1,35.17,4101.0099999999275,[],3,0
2016-04-27,SLB,0,1,60.94,4040.0699999999274,[],3,0
2016-04-28,AVGO,0,1,11.56,4028.5099999999275,[],3,0
2016-04-28,SLB,0,1,61.1,3967.4099999999275,[],3,0
2016-04-28,MDT,0,1,62.49,3904.9199999999278,[],3,0
2016-04-28,KR,0,1,29.78,3875.1399999999276,[],3,0
2016-04-28,JD,0,1,23.01,3852.1299999999273,[],3,0
2016-04-28,XLU,0,1,35.26,3816.869999999927,[],3,0
2016-04-28,GILD,0,1,71.4,3745.469999999927,"[""Benzinga's Top Upgrades, Downgrades For October 22, 2018""
 'Raymond James Upgrades Occidental Petroleum to Strong Buy']",3,0
2016-04-29,XLU,0,1,35.37,3710.099999999927,[],3,0
2016-04-29,KR,0,1,29.4,3680.699999999927,[],3,0
2016-04-29,MDT,0,1,62.84,3617.859999999927,[],3,0
2016-04-29,AVGO,0,1,11.24,3606.619999999927,['Barclays Downgrades Occidental Petroleum to Underweight'],3,0
2016-04-29,GILD,0,1,64.84,3541.779999999927,"['Occidental Petroleum Reports Superior Proposal For Anadarko At $76/Share'
 ""24 Stocks Moving In Wednesday's Pre-Market Session""
 'Occidental Ups Its Bid For Anadarko, Threatens Chevron Deal'
 'UPDATE: Occidental Offer For Anadarko In $38/Share Cash, 0.6094 Shares Of Occidental'
 ""Anadarko Confirms Receipt Of Unsolicited Proposal From Occidental; Anadarko's Board Expects To Respond To Occidental's Proposal Upon Completing Its Review""
 'Occidental Petroleum shares are trading lower after the company offered to acquire Anadarko for $76 per share in cash and stock.'
 ""50 Stocks Moving In Wednesday's Mid-Day Session""
 'Occidental Petroleum Option Alert: Aug 16 $62.5 Calls Sweep (18) near the Ask: 794 @ $3.39 vs 230 OI; Earnings 5/7 After Close [est] Ref=$60.99']",3,-2
2016-04-29,JD,0,1,23.21,3518.569999999927,"['60 Biggest Movers From Yesterday'
 'Atlantic Equities Downgrades Occidental Petroleum Corporation Common Stock to Neutral'
 'Pete Najarian Sees Unusual Options Activity In Marvell And Occidental'
 ""Benzinga's Top Upgrades, Downgrades For April 25, 2019""]",3,0
2016-04-29,SLB,0,1,61.1,3457.469999999927,"['D.E. Shaw Urges Anadarko to Run Open Sales Process'
 'Shares of several oil and gas companies are trading lower amid concerns OPEC members will raise output to counter the supply decrease caused by Iran sanctions. Additionally, Exxon Mobil reported worse-than-expected Q1 EPS and sales.']",3,0
2016-05-02,KR,0,1,29.27,3428.199999999927,"['Occidental Petroleum shares are trading lower after Berkshire Hathaway committed to $10 billion equity investment in Occidental to finance its acquisition of Anadarko.'
 'Buffett Puts $10B Behind Occidental Petroleum In Bid For Anadarko'
 'Berkshire Hathaway Has Committed To $10B Equity Investment In Occidental Petroleum To Finance Anadarko Purchase']",3,0
